TransactionID,CardID,TransactionDateTime,Location,Amount,Merchant,IsFraud
7540,10446,2025-07-08 05:15:00,Nadiad,26911.5,Apple Store,0
7541,10002,2025-07-22 08:10:00,Tirunelveli,34129.32,LuxuryStore,0
7542,10364,2025-07-21 02:37:00,Khandwa,385.45,Uber,0
7543,10457,2025-07-20 14:29:00,Guntur,8153.09,Uber,0
7544,10361,2025-07-20 08:31:00,Vasai-Virar,32223.57,LuxuryStore,0
7545,10435,2025-07-25 21:19:00,Raipur,48537.12,Netflix,0
7546,10309,2025-07-07 19:41:00,Akola,26166.15,Swiggy,0
7547,10232,2025-07-07 09:39:00,Karawal Nagar,24686.34,Apple Store,0
7548,10385,2025-07-07 23:34:00,Katihar,23693.67,Apple Store,0
7549,10456,2025-07-21 05:18:00,Gorakhpur,43307.97,Amazon,0
7550,10065,2025-07-27 13:58:00,Uluberia,37221.63,Apple Store,0
7551,10413,2025-07-06 14:59:00,Pimpri-Chinchwad,26253.64,Amazon,0
7552,10264,2025-07-28 00:10:00,Eluru,22585.52,Flipkart,0
7553,10119,2025-07-10 17:57:00,Pondicherry,35398.29,Swiggy,0
7554,10252,2025-07-19 11:00:00,Kozhikode,20272.13,Dominos,0
7555,10402,2025-07-09 21:05:00,Guntakal,45455.5,Swiggy,0
7556,10452,2025-07-05 06:16:00,Hospet,26228.81,Dominos,0
7557,10104,2025-07-21 03:33:00,Saharsa,22324.78,Zomato,0
7558,10398,2025-07-12 06:45:00,Kharagpur,2018.12,LuxuryStore,0
7559,10178,2025-07-24 04:03:00,Kharagpur,2391.52,Apple Store,0
7560,10347,2025-07-21 23:42:00,Mathura,43625.06,LuxuryStore,0
7561,10434,2025-07-24 00:25:00,Nagaon,16463.83,Uber,0
7562,10455,2025-07-02 02:09:00,Jaipur,11393.05,Swiggy,0
7563,10466,2025-07-16 02:57:00,Salem,15989.88,Zomato,0
7564,10331,2025-07-11 14:57:00,Unnao,45817.7,Zomato,0
7565,10087,2025-07-05 00:49:00,Madanapalle,36271.35,Netflix,0
7566,10377,2025-07-15 12:19:00,Munger,2419.56,Netflix,0
7567,10031,2025-07-25 02:24:00,Akola,21222.32,Amazon,0
7568,10336,2025-07-30 02:03:00,Raurkela Industrial Township,13685.77,Amazon,0
7569,10317,2025-07-15 05:11:00,Jamalpur,44319.89,Uber,0
7570,10304,2025-07-30 18:46:00,Deoghar,25755.17,Apple Store,0
7571,10482,2025-07-14 06:41:00,Sikar,27445.97,Uber,0
7572,10205,2025-07-13 09:37:00,Moradabad,22031.6,Netflix,0
7573,10388,2025-07-18 06:25:00,Agartala,18080.17,Netflix,0
7574,10413,2025-07-25 09:49:00,Bhagalpur,1293.87,Amazon,0
7575,10126,2025-07-19 16:25:00,Gurgaon,47350.14,Swiggy,0
7576,10138,2025-07-19 09:23:00,Pune,31962.77,LuxuryStore,0
7577,10450,2025-07-10 23:59:00,Salem,24689.34,Netflix,0
7578,10142,2025-07-13 14:19:00,Pallavaram,9953.07,Apple Store,0
7579,10301,2025-07-26 23:28:00,Saharsa,37419.11,BigBazaar,0
7580,10472,2025-07-03 17:22:00,Raurkela Industrial Township,28169.94,Flipkart,0
7581,10035,2025-07-23 17:33:00,Haldia,45163.41,Uber,0
7582,10028,2025-07-21 06:33:00,South Dumdum,7091.7,Flipkart,0
7583,10374,2025-07-08 11:00:00,Singrauli,27863.23,LuxuryStore,0
7584,10139,2025-07-08 06:40:00,Chinsurah,32403.14,Uber,0
7585,10437,2025-07-30 09:54:00,Dibrugarh,33192.07,Netflix,1
7586,10342,2025-07-16 04:25:00,Karimnagar,12489.97,Apple Store,1
7587,10022,2025-07-24 15:34:00,Sangli-Miraj & Kupwad,28051.3,Amazon,0
7588,10237,2025-07-29 12:10:00,Madurai,44331.68,Swiggy,0
7589,10300,2025-07-26 01:25:00,Amaravati,37808.55,Apple Store,0
7590,10220,2025-07-28 16:00:00,Haldia,18135.81,Flipkart,0
7591,10434,2025-07-16 04:58:00,Medininagar,13462.0,Dominos,0
7592,10490,2025-07-22 16:10:00,Madurai,29375.9,LuxuryStore,0
7593,10067,2025-07-03 03:35:00,Udaipur,32670.53,Amazon,0
7594,10032,2025-07-16 16:13:00,Rajahmundry,42627.12,Dominos,0
7595,10343,2025-07-27 03:11:00,Pondicherry,28591.66,BigBazaar,0
7596,10219,2025-07-27 00:30:00,Jhansi,37626.08,BigBazaar,0
7597,10383,2025-07-05 11:13:00,Indore,12838.69,LuxuryStore,0
7598,10413,2025-07-16 19:57:00,Jamnagar,5310.19,Flipkart,0
7599,10313,2025-07-05 17:15:00,Kishanganj,1846.24,Netflix,0
7600,10415,2025-07-18 14:28:00,Mango,48947.61,Apple Store,0
7601,10383,2025-07-25 21:17:00,Burhanpur,35506.39,BigBazaar,0
7602,10202,2025-07-15 01:57:00,Unnao,16999.68,Swiggy,0
7603,10472,2025-07-11 13:46:00,Gandhinagar,39466.47,Netflix,0
7604,10214,2025-07-25 16:24:00,Bally,23044.98,Swiggy,0
7605,10441,2025-07-04 16:15:00,Nagercoil,13949.78,Dominos,1
7606,10027,2025-07-25 13:55:00,Thanjavur,16441.75,Netflix,0
7607,10378,2025-07-23 10:19:00,Faridabad,32142.01,BigBazaar,0
7608,10270,2025-07-10 08:40:00,Raiganj,10785.86,BigBazaar,1
7609,10352,2025-07-17 20:13:00,Faridabad,5053.46,Uber,1
7610,10146,2025-07-24 03:14:00,Ghaziabad,38313.32,Flipkart,0
7611,10330,2025-07-13 23:26:00,Durgapur,17832.79,Swiggy,0
7612,10313,2025-07-13 05:10:00,Mangalore,35198.3,Amazon,0
7613,10236,2025-07-08 13:25:00,Dibrugarh,45881.84,Netflix,0
7614,10205,2025-07-22 13:57:00,Ichalkaranji,14117.3,LuxuryStore,0
7615,10290,2025-07-19 10:47:00,Nadiad,44734.16,Swiggy,0
7616,10078,2025-07-15 11:06:00,Kurnool,39658.74,Zomato,0
7617,10494,2025-07-29 05:57:00,Bhagalpur,47994.54,Flipkart,1
7618,10248,2025-07-16 10:55:00,Morena,44327.05,Apple Store,0
7619,10289,2025-07-05 01:48:00,Etawah,45218.29,Swiggy,0
7620,10118,2025-07-01 15:25:00,Pune,48689.54,Amazon,0
7621,10180,2025-07-05 22:18:00,Kolkata,26997.84,Amazon,0
7622,10005,2025-07-14 14:01:00,Udupi,46652.74,Flipkart,0
7623,10246,2025-07-23 11:27:00,Munger,32271.95,Flipkart,0
7624,10166,2025-07-18 07:43:00,Morena,9946.81,Amazon,0
7625,10291,2025-07-14 13:18:00,Vasai-Virar,35795.64,BigBazaar,0
7626,10289,2025-07-05 18:03:00,Dindigul,41182.59,BigBazaar,0
7627,10080,2025-07-27 15:15:00,Asansol,117.27,Flipkart,0
7628,10294,2025-07-01 14:31:00,Bellary,24625.79,Flipkart,0
7629,10386,2025-07-13 06:00:00,Bhind,9701.21,LuxuryStore,0
7630,10050,2025-07-05 17:06:00,Munger,35088.91,Swiggy,0
7631,10478,2025-07-03 01:22:00,Raipur,44753.07,LuxuryStore,0
7632,10279,2025-07-09 08:26:00,Secunderabad,11423.97,Amazon,0
7633,10151,2025-07-14 14:08:00,Bidar,27530.93,Amazon,0
7634,10170,2025-07-26 21:37:00,Kollam,35986.98,Zomato,0
7635,10075,2025-07-24 17:32:00,Sikar,21762.57,Flipkart,0
7636,10041,2025-07-29 20:20:00,Asansol,44318.04,Uber,0
7637,10270,2025-07-29 18:54:00,Madanapalle,5372.36,Amazon,0
7638,10054,2025-07-23 06:17:00,Yamunanagar,47010.93,Apple Store,0
7639,10303,2025-07-02 02:33:00,Secunderabad,41774.46,Dominos,0
7640,10347,2025-07-19 09:26:00,Bhubaneswar,5541.3,Uber,0
7641,10177,2025-07-29 12:47:00,Kavali,9559.01,Zomato,0
7642,10357,2025-07-25 13:13:00,Bangalore,15821.54,Netflix,0
7643,10084,2025-07-23 13:36:00,Nagercoil,13346.76,Flipkart,0
7644,10420,2025-07-03 10:52:00,Hospet,1765.26,Dominos,0
7645,10367,2025-07-28 11:44:00,Kottayam,46842.8,Flipkart,0
7646,10416,2025-07-14 09:04:00,Mathura,45121.95,Amazon,0
7647,10212,2025-07-14 13:13:00,Kottayam,4282.73,Flipkart,0
7648,10490,2025-07-04 00:27:00,Jamalpur,30052.85,LuxuryStore,0
7649,10229,2025-07-24 20:40:00,Junagadh,38692.42,Swiggy,0
7650,10320,2025-07-20 08:34:00,Junagadh,3452.37,Flipkart,1
7651,10152,2025-07-09 01:29:00,Hazaribagh,35025.51,Apple Store,0
7652,10016,2025-07-07 10:49:00,Ichalkaranji,45530.64,Swiggy,1
7653,10472,2025-07-25 14:35:00,Proddatur,12780.25,LuxuryStore,0
7654,10056,2025-07-04 11:03:00,Jamalpur,39772.67,BigBazaar,0
7655,10454,2025-07-16 23:40:00,Aurangabad,9751.9,Zomato,0
7656,10007,2025-07-04 03:42:00,Morbi,21911.66,Flipkart,0
7657,10382,2025-07-27 09:01:00,Chandrapur,27941.55,LuxuryStore,0
7658,10321,2025-07-10 01:03:00,Noida,14564.83,Flipkart,0
7659,10364,2025-07-20 10:25:00,Pune,210.96,Uber,0
7660,10431,2025-07-17 01:33:00,Bhusawal,39836.4,Zomato,0
7661,10286,2025-07-10 22:46:00,Morena,30199.23,Amazon,0
7662,10135,2025-07-21 20:48:00,Hospet,13093.06,Dominos,0
7663,10237,2025-07-13 20:01:00,Delhi,15225.58,Amazon,0
7664,10400,2025-07-20 18:28:00,Firozabad,46935.69,Flipkart,0
7665,10069,2025-07-15 20:58:00,Kozhikode,44899.86,Zomato,0
7666,10189,2025-07-24 11:38:00,Kurnool,2493.83,Amazon,1
7667,10371,2025-07-17 12:16:00,Adoni,28008.11,Flipkart,1
7668,10024,2025-07-09 16:04:00,Machilipatnam,5255.57,LuxuryStore,0
7669,10351,2025-07-12 12:10:00,Jamalpur,40158.13,Netflix,0
7670,10078,2025-07-19 13:04:00,Thanjavur,10028.69,Zomato,0
7671,10287,2025-07-23 11:21:00,Karaikudi,3931.63,Flipkart,0
7672,10082,2025-07-23 11:17:00,Bareilly,47797.35,Netflix,0
7673,10065,2025-07-18 22:26:00,Hospet,28733.8,Apple Store,0
7674,10343,2025-07-17 02:21:00,Hospet,37187.99,Zomato,0
7675,10480,2025-07-25 19:52:00,Vasai-Virar,46795.17,Uber,0
7676,10424,2025-07-17 02:31:00,Anand,33862.03,BigBazaar,0
7677,10277,2025-07-07 23:55:00,Panipat,39447.95,Amazon,1
7678,10056,2025-07-03 23:59:00,Arrah,14510.85,Netflix,0
7679,10057,2025-07-13 12:10:00,Ajmer,31745.2,LuxuryStore,1
7680,10411,2025-07-15 06:37:00,Kavali,4688.25,Flipkart,0
7681,10340,2025-07-19 01:19:00,Madurai,19662.65,Dominos,0
7682,10097,2025-07-30 11:07:00,Berhampur,9575.15,BigBazaar,0
7683,10477,2025-07-19 04:09:00,Gudivada,38489.59,Apple Store,0
7684,10034,2025-07-03 10:37:00,Mathura,23941.77,Flipkart,0
7685,10153,2025-07-12 04:07:00,Tumkur,5317.55,LuxuryStore,0
7686,10023,2025-07-29 21:36:00,Nadiad,387.61,BigBazaar,0
7687,10041,2025-07-07 10:07:00,Patiala,33844.17,Dominos,0
7688,10484,2025-07-21 18:43:00,Solapur,4021.88,Uber,0
7689,10462,2025-07-30 04:04:00,Tezpur,41659.24,BigBazaar,0
7690,10476,2025-07-12 15:41:00,Mira-Bhayandar,9330.9,Uber,0
7691,10419,2025-07-28 17:41:00,Pali,9672.05,Amazon,0
7692,10122,2025-07-12 17:52:00,Chennai,49656.5,Apple Store,0
7693,10472,2025-07-04 01:44:00,Agartala,21885.96,Flipkart,0
7694,10470,2025-07-24 00:40:00,Kavali,13710.58,Flipkart,0
7695,10359,2025-07-13 01:37:00,Jamalpur,8354.35,Netflix,0
7696,10291,2025-07-05 17:55:00,Rajahmundry,29454.99,Netflix,0
7697,10202,2025-07-08 07:42:00,Gwalior,38613.77,Dominos,0
7698,10269,2025-07-14 00:33:00,Tirunelveli,30475.65,Amazon,0
7699,10439,2025-07-29 14:11:00,Uluberia,3779.06,Apple Store,0
7700,10202,2025-07-09 00:54:00,Satna,22978.83,Amazon,0
7701,10102,2025-07-02 15:12:00,Kulti,47698.38,Flipkart,0
7702,10363,2025-07-28 13:40:00,Kulti,7043.27,BigBazaar,0
7703,10190,2025-07-24 04:11:00,Tiruvottiyur,25990.9,Swiggy,0
7704,10316,2025-07-04 05:11:00,Jalandhar,10031.3,Swiggy,0
7705,10203,2025-07-19 02:25:00,Hospet,43680.7,Zomato,0
7706,10420,2025-07-28 14:34:00,Pimpri-Chinchwad,26611.0,BigBazaar,0
7707,10024,2025-07-15 02:46:00,Pune,21115.45,Apple Store,0
7708,10362,2025-07-10 14:39:00,Tumkur,45140.99,Flipkart,0
7709,10361,2025-07-20 12:25:00,Kota,42122.29,Swiggy,0
7710,10093,2025-07-17 07:26:00,Ahmedabad,31696.71,Zomato,0
7711,10031,2025-07-03 14:39:00,Orai,46948.97,Uber,0
7712,10099,2025-07-06 11:27:00,Ramagundam,44146.51,BigBazaar,0
7713,10093,2025-07-26 04:07:00,Rajpur Sonarpur,29072.17,Uber,0
7714,10082,2025-07-02 19:37:00,Motihari,21055.32,Uber,0
7715,10348,2025-07-18 20:18:00,Amritsar,47256.81,BigBazaar,1
7716,10157,2025-07-20 19:21:00,Sangli-Miraj & Kupwad,49290.73,Apple Store,0
7717,10426,2025-07-29 00:54:00,Gangtok,37319.18,LuxuryStore,0
7718,10350,2025-07-25 02:41:00,Bettiah,15861.15,Netflix,0
7719,10445,2025-07-15 04:04:00,Allahabad,10308.94,Amazon,0
7720,10328,2025-07-05 02:06:00,Arrah,32319.17,Dominos,0
7721,10095,2025-07-27 12:37:00,Gangtok,39327.68,Netflix,0
7722,10284,2025-07-28 20:20:00,Berhampore,38436.07,Dominos,0
7723,10183,2025-07-10 20:39:00,Bhiwandi,49793.3,LuxuryStore,0
7724,10260,2025-07-27 06:08:00,Aligarh,48362.14,LuxuryStore,0
7725,10305,2025-07-08 13:29:00,Anand,24949.67,Dominos,0
7726,10100,2025-07-10 18:20:00,Thrissur,28705.58,Swiggy,1
7727,10442,2025-07-16 22:52:00,Pimpri-Chinchwad,3957.26,Netflix,0
7728,10372,2025-07-31 00:09:00,Rajahmundry,33061.76,BigBazaar,0
7729,10071,2025-07-08 19:06:00,Hospet,48098.62,Apple Store,0
7730,10453,2025-07-30 21:35:00,Nagpur,46913.28,LuxuryStore,0
7731,10138,2025-07-22 15:15:00,Ichalkaranji,6800.33,LuxuryStore,0
7732,10178,2025-07-14 08:54:00,Davanagere,17076.77,Uber,0
7733,10066,2025-07-03 05:59:00,Berhampore,22705.78,Amazon,0
7734,10074,2025-07-03 09:41:00,Indore,25665.94,LuxuryStore,0
7735,10326,2025-07-13 21:42:00,Nangloi Jat,38385.32,Amazon,0
7736,10372,2025-07-10 21:39:00,Kulti,21705.56,Apple Store,0
7737,10043,2025-07-26 22:22:00,Katihar,3649.58,LuxuryStore,0
7738,10280,2025-07-29 08:28:00,Adoni,720.51,Netflix,0
7739,10330,2025-07-04 01:20:00,Panihati,39569.95,Amazon,0
7740,10390,2025-07-13 03:12:00,Ramgarh,5825.63,Swiggy,1
7741,10126,2025-07-10 20:34:00,Jaunpur,8130.19,Netflix,0
7742,10259,2025-07-26 03:42:00,Hosur,11765.5,Flipkart,0
7743,10281,2025-07-09 08:56:00,Ranchi,41639.45,LuxuryStore,0
7744,10165,2025-07-16 01:25:00,Nellore,35945.46,Apple Store,0
7745,10497,2025-07-18 03:10:00,Salem,20355.93,BigBazaar,0
7746,10180,2025-07-02 18:35:00,Suryapet,38278.65,Dominos,0
7747,10106,2025-07-27 02:59:00,Jamshedpur,18233.7,Uber,0
7748,10282,2025-07-07 07:03:00,Parbhani,35722.42,Dominos,0
7749,10311,2025-07-13 04:27:00,Solapur,36589.48,Dominos,0
7750,10289,2025-07-28 16:11:00,Raurkela Industrial Township,44523.42,Dominos,0
7751,10049,2025-07-09 05:05:00,Panchkula,46192.69,Amazon,0
7752,10297,2025-07-22 09:57:00,Jamalpur,41312.15,Apple Store,0
7753,10269,2025-07-30 07:35:00,Gandhinagar,11276.0,Netflix,0
7754,10009,2025-07-17 16:25:00,Delhi,48266.23,Netflix,0
7755,10283,2025-07-02 05:39:00,Bharatpur,14721.61,Apple Store,0
7756,10040,2025-07-29 07:06:00,Gandhinagar,28264.28,Flipkart,0
7757,10146,2025-07-22 15:09:00,Jhansi,16588.02,Swiggy,0
7758,10001,2025-07-30 10:55:00,Bally,14311.13,Apple Store,0
7759,10019,2025-07-28 07:55:00,Surendranagar Dudhrej,36233.01,BigBazaar,0
7760,10239,2025-07-06 02:02:00,Saharanpur,40518.59,Apple Store,0
7761,10086,2025-07-29 06:47:00,Bhusawal,45390.02,Netflix,0
7762,10268,2025-07-19 17:20:00,Pali,25763.85,Zomato,0
7763,10186,2025-07-10 19:05:00,Gangtok,4440.93,Netflix,0
7764,10321,2025-07-19 18:39:00,Ambattur,42640.9,Zomato,0
7765,10162,2025-07-26 05:19:00,Vijayawada,8810.5,Flipkart,0
7766,10061,2025-07-08 21:19:00,Uluberia,1063.88,LuxuryStore,0
7767,10069,2025-07-24 12:55:00,Nagercoil,49852.65,Zomato,0
7768,10175,2025-07-24 00:54:00,Jamalpur,32838.26,Swiggy,0
7769,10354,2025-07-24 21:14:00,Kozhikode,44170.12,LuxuryStore,0
7770,10087,2025-07-16 07:59:00,Dindigul,32463.91,Flipkart,0
7771,10385,2025-07-10 23:47:00,Salem,18534.8,Dominos,0
7772,10199,2025-07-31 07:16:00,Mumbai,14862.7,Dominos,0
7773,10386,2025-07-12 05:25:00,Maheshtala,45331.58,Apple Store,0
7774,10149,2025-07-08 02:59:00,Begusarai,13821.03,Zomato,0
7775,10149,2025-07-20 09:39:00,Dindigul,25710.26,Netflix,0
7776,10048,2025-07-18 08:40:00,Kavali,45730.36,Apple Store,0
7777,10238,2025-07-19 22:54:00,Kollam,49582.2,Uber,0
7778,10408,2025-07-28 22:08:00,Ozhukarai,7024.92,Amazon,0
7779,10494,2025-07-01 12:31:00,Secunderabad,38367.06,Apple Store,0
7780,10377,2025-07-08 16:02:00,Tirunelveli,31826.59,Flipkart,0
7781,10035,2025-07-06 22:44:00,Surendranagar Dudhrej,35024.78,Swiggy,0
7782,10139,2025-07-12 21:09:00,Begusarai,1803.29,Zomato,0
7783,10132,2025-07-17 10:17:00,Morena,38559.77,Amazon,0
7784,10315,2025-07-05 19:39:00,Kakinada,15725.85,Dominos,0
7785,10462,2025-07-24 21:52:00,Jalgaon,32324.37,Uber,0
7786,10471,2025-07-16 20:58:00,Panipat,3977.28,BigBazaar,0
7787,10462,2025-07-17 10:02:00,Agartala,19336.12,Netflix,1
7788,10413,2025-07-12 05:49:00,Kamarhati,22003.83,Dominos,0
7789,10373,2025-07-23 12:29:00,Salem,42215.08,Flipkart,0
7790,10123,2025-07-16 10:11:00,Nangloi Jat,8264.72,Zomato,0
7791,10130,2025-07-30 04:55:00,Howrah,46704.66,Amazon,0
7792,10212,2025-07-02 06:25:00,Motihari,44533.37,BigBazaar,0
7793,10466,2025-07-29 09:19:00,Nizamabad,33943.72,Dominos,0
7794,10211,2025-07-27 10:49:00,Pudukkottai,7247.94,Flipkart,0
7795,10207,2025-07-14 22:00:00,Nagercoil,7990.39,BigBazaar,0
7796,10144,2025-07-07 19:13:00,Parbhani,35167.12,Uber,0
7797,10424,2025-07-18 00:19:00,Pimpri-Chinchwad,27329.45,Dominos,0
7798,10012,2025-07-15 09:19:00,Sikar,18417.81,Zomato,0
7799,10299,2025-07-04 11:28:00,Serampore,27452.18,Netflix,0
7800,10412,2025-07-24 03:05:00,Surendranagar Dudhrej,44108.01,Zomato,0
7801,10117,2025-07-12 09:46:00,Jamalpur,13176.86,Flipkart,1
7802,10242,2025-07-08 09:31:00,Gwalior,11680.9,Dominos,0
7803,10329,2025-07-16 03:36:00,South Dumdum,24058.63,Dominos,0
7804,10136,2025-07-08 00:09:00,New Delhi,43317.96,Netflix,0
7805,10233,2025-07-18 03:26:00,Vijayawada,21115.43,LuxuryStore,0
7806,10102,2025-07-05 04:24:00,Morbi,10878.03,BigBazaar,0
7807,10422,2025-07-12 02:58:00,Mau,22035.26,Swiggy,0
7808,10287,2025-07-21 00:52:00,Vadodara,41093.87,Amazon,0
7809,10022,2025-07-28 09:13:00,Tumkur,15510.87,Swiggy,0
7810,10168,2025-07-22 06:25:00,Jhansi,17729.54,Zomato,0
7811,10080,2025-07-29 07:12:00,Ahmedabad,15096.12,Flipkart,0
7812,10132,2025-07-26 15:25:00,Amritsar,11750.58,Uber,0
7813,10370,2025-07-23 19:05:00,Salem,6005.09,LuxuryStore,0
7814,10457,2025-07-30 17:23:00,Imphal,5491.72,BigBazaar,0
7815,10387,2025-07-09 06:45:00,Raipur,41712.74,Dominos,0
7816,10314,2025-07-07 04:27:00,Mau,34105.37,Dominos,1
7817,10218,2025-07-23 00:55:00,Kota,48545.88,BigBazaar,0
7818,10374,2025-07-04 03:06:00,Machilipatnam,3947.79,Zomato,0
7819,10227,2025-07-15 00:03:00,Pune,13431.58,Uber,0
7820,10491,2025-07-14 05:33:00,Indore,31113.03,BigBazaar,0
7821,10093,2025-07-08 06:17:00,Mau,27584.69,Swiggy,0
7822,10187,2025-07-06 05:48:00,Gwalior,37494.26,BigBazaar,0
7823,10017,2025-07-04 02:44:00,Nellore,48904.47,Flipkart,1
7824,10141,2025-07-18 00:08:00,Erode,4688.35,Zomato,0
7825,10436,2025-07-08 23:02:00,Secunderabad,21831.45,Zomato,0
7826,10140,2025-07-13 10:05:00,Morbi,45407.9,Amazon,0
7827,10129,2025-07-22 05:38:00,Sangli-Miraj & Kupwad,23901.62,Zomato,0
7828,10180,2025-07-22 03:43:00,Tiruchirappalli,24792.52,Zomato,0
7829,10293,2025-07-21 04:07:00,Bettiah,12484.2,Zomato,0
7830,10202,2025-07-29 01:58:00,Kavali,25219.98,Uber,0
7831,10375,2025-07-01 22:57:00,Katni,12705.23,Flipkart,0
7832,10195,2025-07-01 11:55:00,Durg,35688.86,Zomato,0
7833,10111,2025-07-03 22:38:00,Thrissur,37684.41,Netflix,1
7834,10423,2025-07-08 16:30:00,Guna,24534.74,Swiggy,0
7835,10413,2025-07-27 11:54:00,Bally,906.52,Zomato,0
7836,10243,2025-07-22 21:39:00,Buxar,44215.94,BigBazaar,0
7837,10455,2025-07-14 11:28:00,Bilaspur,13508.27,Netflix,0
7838,10223,2025-07-24 05:13:00,Bettiah,7804.47,Swiggy,0
7839,10232,2025-07-20 16:04:00,Jamshedpur,40614.08,Netflix,0
7840,10342,2025-07-16 17:39:00,Siwan,32601.58,Zomato,0
7841,10310,2025-07-21 10:10:00,Noida,48039.93,Uber,0
7842,10479,2025-07-29 20:52:00,Rajahmundry,23351.12,Dominos,0
7843,10108,2025-07-19 02:56:00,Raipur,13531.57,BigBazaar,0
7844,10167,2025-07-15 11:10:00,Katni,27116.52,Swiggy,0
7845,10337,2025-07-05 17:47:00,Ozhukarai,45643.49,Netflix,0
7846,10298,2025-07-02 09:05:00,Ramagundam,6343.1,LuxuryStore,0
7847,10300,2025-07-01 18:37:00,Hosur,3456.95,Dominos,0
7848,10244,2025-07-12 18:16:00,Sambhal,7265.4,LuxuryStore,0
7849,10102,2025-07-23 08:51:00,Katni,33234.49,Netflix,0
7850,10244,2025-07-19 07:41:00,Mau,46579.49,Apple Store,0
7851,10452,2025-07-24 22:03:00,Kulti,39957.17,Swiggy,0
7852,10207,2025-07-02 23:12:00,Tumkur,48631.47,BigBazaar,0
7853,10494,2025-07-15 03:42:00,Panchkula,16232.47,Dominos,0
7854,10082,2025-07-15 14:54:00,Raurkela Industrial Township,49639.5,Dominos,0
7855,10113,2025-07-09 03:49:00,Navi Mumbai,37372.73,Netflix,0
7856,10113,2025-07-29 14:14:00,Ludhiana,20372.0,LuxuryStore,0
7857,10225,2025-07-21 20:41:00,Jamalpur,46435.94,Dominos,0
7858,10026,2025-07-08 19:46:00,Anand,12203.38,Dominos,0
7859,10278,2025-07-05 20:55:00,Jamshedpur,36517.1,Zomato,0
7860,10039,2025-07-16 23:21:00,Bettiah,21220.65,Dominos,0
7861,10456,2025-07-10 11:18:00,Berhampur,40693.9,Apple Store,0
7862,10169,2025-07-10 02:21:00,Karaikudi,46923.49,Dominos,0
7863,10410,2025-07-09 20:55:00,Jamalpur,7485.95,Dominos,0
7864,10195,2025-07-28 14:36:00,Motihari,30840.56,LuxuryStore,0
7865,10123,2025-07-27 14:26:00,Salem,36062.02,Swiggy,0
7866,10211,2025-07-13 23:08:00,Jalandhar,23067.38,LuxuryStore,0
7867,10220,2025-07-19 14:23:00,Kavali,19175.57,Dominos,0
7868,10452,2025-07-05 15:51:00,Amravati,32963.52,Zomato,0
7869,10372,2025-07-23 02:54:00,Aurangabad,43945.5,BigBazaar,0
7870,10370,2025-07-14 13:47:00,Ballia,47821.91,Apple Store,0
7871,10327,2025-07-25 14:24:00,Vasai-Virar,3048.09,Uber,1
7872,10323,2025-07-30 11:25:00,Haldia,15340.34,Flipkart,0
7873,10472,2025-07-18 02:01:00,Secunderabad,16759.81,Dominos,0
7874,10185,2025-07-08 14:56:00,Pimpri-Chinchwad,4915.52,BigBazaar,0
7875,10350,2025-07-30 04:29:00,Ambattur,47338.52,Swiggy,0
7876,10254,2025-07-15 04:06:00,Howrah,6576.4,Dominos,0
7877,10343,2025-07-29 04:08:00,Saharanpur,2148.27,Flipkart,0
7878,10283,2025-07-18 10:45:00,Udupi,39018.76,LuxuryStore,0
7879,10126,2025-07-22 11:06:00,Lucknow,18880.94,BigBazaar,0
7880,10172,2025-07-30 07:03:00,Ajmer,5364.18,Apple Store,0
7881,10085,2025-07-29 14:29:00,Mango,7765.75,Netflix,0
7882,10179,2025-07-27 19:43:00,Indore,31935.19,Amazon,0
7883,10196,2025-07-27 21:57:00,Ajmer,45693.6,Swiggy,0
7884,10093,2025-07-13 19:54:00,Sangli-Miraj & Kupwad,20509.71,Swiggy,0
7885,10481,2025-07-15 04:06:00,Panipat,15196.78,BigBazaar,0
7886,10045,2025-07-24 17:35:00,Jhansi,45819.19,Flipkart,0
7887,10468,2025-07-02 14:09:00,Amroha,28949.76,Zomato,0
7888,10257,2025-07-28 05:50:00,Rewa,28313.16,Dominos,0
7889,10123,2025-07-17 21:45:00,Kozhikode,21864.75,Dominos,0
7890,10461,2025-07-15 07:30:00,Panchkula,41305.6,BigBazaar,0
7891,10011,2025-07-13 03:16:00,Tiruchirappalli,36676.57,Zomato,0
7892,10041,2025-07-12 00:46:00,Ramgarh,42332.96,Flipkart,0
7893,10179,2025-07-27 22:46:00,Bilaspur,49560.58,Swiggy,0
7894,10026,2025-07-22 10:41:00,Amravati,49523.82,Zomato,0
7895,10415,2025-07-06 19:56:00,Narasaraopet,38025.25,Uber,0
7896,10283,2025-07-19 22:38:00,Junagadh,49094.51,Uber,0
7897,10263,2025-07-09 12:52:00,Singrauli,36217.06,Swiggy,0
7898,10071,2025-07-21 20:25:00,Erode,47048.26,Zomato,0
7899,10120,2025-07-10 17:56:00,Nellore,26432.77,Netflix,0
7900,10363,2025-07-16 23:20:00,Chennai,17672.22,Zomato,0
7901,10208,2025-07-23 08:03:00,Kavali,35415.7,LuxuryStore,0
7902,10178,2025-07-19 11:48:00,Indore,35495.61,Zomato,0
7903,10014,2025-07-16 13:01:00,Hospet,10981.39,Flipkart,0
7904,10334,2025-07-25 19:22:00,Asansol,25728.83,BigBazaar,1
7905,10315,2025-07-10 13:36:00,Guntakal,18585.7,Swiggy,0
7906,10295,2025-07-31 06:32:00,Bhavnagar,9689.2,LuxuryStore,0
